user_id,date,activity_type,duration_min,intensity
26,2026-02-28,strength,20,high
26,2026-03-25,swimming,63,medium
26,2026-02-21,cycling,53,medium
26,2026-04-02,cycling,109,low
26,2026-01-30,cycling,25,low
26,2026-02-12,cycling,27,high
26,2026-01-29,strength,34,medium
26,2026-01-14,strength,47,medium
26,2026-02-18,cycling,85,low
26,2026-02-10,running,93,medium
26,2026-01-15,cycling,106,low
26,2026-01-19,strength,67,medium
26,2026-02-11,swimming,102,medium
26,2026-01-10,running,58,low
26,2026-02-21,running,116,medium
27,2026-01-15,strength,29,medium
27,2026-02-08,swimming,56,high
27,2026-02-01,cycling,113,medium
27,2026-02-05,strength,67,medium
27,2026-03-18,strength,52,low
27,2026-02-28,strength,55,medium
27,2026-03-16,strength,116,high
27,2026-02-21,strength,68,medium
27,2026-03-13,swimming,30,low
27,2026-01-24,strength,91,medium
27,2026-01-24,running,97,medium
27,2026-02-22,running,104,medium
27,2026-03-02,cycling,34,low
27,2026-01-20,cycling,71,high
27,2026-01-27,running,66,high
27,2026-02-21,running,100,low
27,2026-02-11,strength,55,medium
27,2026-02-02,running,67,high
27,2026-03-16,strength,50,high
27,2026-03-11,cycling,40,high
27,2026-01-19,running,28,low
27,2026-01-11,strength,78,medium
27,2026-03-25,cycling,25,low
27,2026-01-06,running,65,high
27,2026-02-21,running,113,high
27,2026-03-11,running,48,medium
27,2026-03-29,running,54,low
27,2026-02-07,strength,36,medium
27,2026-02-13,running,85,medium
27,2026-01-14,running,112,high
27,2026-02-21,running,69,medium
27,2026-01-24,strength,33,high
27,2026-02-25,running,99,medium
27,2026-01-16,running,97,medium
27,2026-03-04,running,39,medium
27,2026-03-01,running,86,medium
27,2026-03-13,strength,107,low
27,2026-02-11,running,99,medium
28,2026-02-12,running,95,medium
28,2026-02-27,cycling,83,medium
28,2026-03-07,strength,60,medium
28,2026-03-03,cycling,44,low
28,2026-03-19,running,61,medium
28,2026-03-05,running,56,medium
28,2026-03-24,running,28,high
28,2026-01-18,running,56,low
28,2026-02-19,swimming,90,medium
28,2026-03-11,strength,65,high
29,2026-03-09,swimming,106,medium
29,2026-01-19,running,24,high
29,2026-02-06,running,66,medium
29,2026-03-24,strength,108,low
29,2026-02-03,cycling,63,medium
29,2026-03-31,swimming,34,medium
29,2026-02-01,running,53,low
29,2026-02-09,cycling,28,medium
29,2026-01-24,cycling,106,medium
29,2026-01-20,running,32,medium
29,2026-04-02,strength,67,medium
29,2026-03-07,swimming,31,medium
29,2026-03-11,cycling,74,high
29,2026-03-23,strength,114,low
29,2026-02-04,strength,32,medium
29,2026-01-07,running,56,medium
29,2026-02-27,strength,106,medium
29,2026-01-07,running,79,low
29,2026-03-24,running,117,low
29,2026-02-27,swimming,71,low
29,2026-02-04,swimming,116,medium
29,2026-01-17,strength,76,high
29,2026-03-15,strength,64,high
29,2026-01-10,strength,32,medium
29,2026-01-12,running,81,high
29,2026-03-13,strength,57,medium
29,2026-01-28,running,105,high
29,2026-02-15,running,34,medium
29,2026-01-23,swimming,72,medium
29,2026-01-11,cycling,57,medium
29,2026-01-09,running,112,medium
29,2026-02-11,running,39,low
29,2026-01-10,swimming,27,medium
29,2026-01-23,swimming,99,medium
29,2026-03-06,running,114,medium
29,2026-02-21,swimming,36,medium
29,2026-03-08,running,23,medium
29,2026-03-21,running,72,low
29,2026-03-20,running,71,high
29,2026-02-28,running,95,high
29,2026-01-17,swimming,36,medium
29,2026-03-17,running,88,medium
29,2026-01-18,cycling,102,low
29,2026-03-24,running,89,low
29,2026-03-14,swimming,38,high
29,2026-01-09,cycling,102,medium
29,2026-02-08,cycling,57,medium
29,2026-01-25,running,45,medium
29,2026-03-18,strength,39,medium
29,2026-02-15,running,100,high
29,2026-03-25,running,115,low
29,2026-03-16,strength,85,medium
29,2026-03-28,running,45,medium
29,2026-03-11,cycling,29,medium
29,2026-02-11,running,34,high
29,2026-03-19,strength,42,medium
29,2026-01-09,cycling,34,high
29,2026-02-01,strength,99,medium
29,2026-01-26,running,32,high
29,2026-03-28,strength,100,high
29,2026-02-28,running,83,high
29,2026-03-03,strength,42,low
29,2026-03-24,running,115,high
29,2026-01-31,cycling,24,medium
29,2026-04-01,strength,40,medium
29,2026-03-19,running,29,high
29,2026-01-11,strength,79,high
29,2026-03-14,cycling,53,medium
29,2026-03-09,running,58,high
29,2026-01-26,running,43,low
29,2026-01-31,cycling,79,high
29,2026-03-25,cycling,86,low
29,2026-03-10,cycling,81,medium
29,2026-02-06,strength,66,high
29,2026-02-26,strength,84,high
29,2026-03-26,cycling,78,medium
29,2026-02-10,strength,36,medium
29,2026-02-05,cycling,71,medium
29,2026-03-09,cycling,45,medium
29,2026-02-17,cycling,37,high
29,2026-01-22,running,88,low
30,2026-02-03,cycling,21,medium
30,2026-02-23,cycling,61,high
30,2026-01-28,running,94,medium
30,2026-02-18,swimming,68,medium
30,2026-03-03,strength,37,high
30,2026-01-18,running,79,medium
30,2026-02-23,strength,91,medium
30,2026-02-12,running,24,low
30,2026-02-03,running,39,low
30,2026-01-06,cycling,67,medium
30,2026-02-17,running,92,medium
30,2026-03-11,swimming,53,medium
30,2026-03-24,running,96,high
30,2026-02-18,cycling,82,high
30,2026-03-09,cycling,25,low
30,2026-03-25,cycling,67,medium
30,2026-01-22,strength,90,low
30,2026-01-18,strength,86,medium
30,2026-03-18,running,73,high
30,2026-03-04,running,118,medium
30,2026-01-21,running,43,medium
30,2026-01-26,strength,63,low
30,2026-01-28,cycling,75,high
30,2026-03-18,cycling,30,high
30,2026-03-25,running,44,medium
30,2026-04-03,strength,42,medium
30,2026-02-23,strength,59,low
30,2026-03-26,running,46,medium
30,2026-03-24,strength,66,high
30,2026-03-16,running,50,medium
30,2026-02-28,running,108,high
30,2026-02-05,swimming,114,high
30,2026-03-08,strength,109,medium
30,2026-01-13,strength,106,high
30,2026-02-06,swimming,98,low
30,2026-03-20,running,30,medium
30,2026-01-27,running,33,medium
30,2026-01-24,cycling,35,medium
30,2026-02-09,running,119,medium
30,2026-03-20,running,89,high
30,2026-02-27,strength,81,low
30,2026-03-27,strength,48,medium
30,2026-02-21,cycling,119,high
30,2026-03-24,cycling,101,medium
30,2026-01-16,strength,76,medium
30,2026-01-26,strength,67,low
30,2026-03-04,running,50,medium
30,2026-01-24,running,81,low
30,2026-03-11,cycling,41,low
30,2026-01-28,running,57,high
30,2026-04-05,running,71,medium
31,2026-03-29,swimming,46,medium
31,2026-01-10,cycling,24,medium
31,2026-01-15,strength,26,low
31,2026-02-27,strength,66,high
31,2026-02-22,cycling,76,medium
31,2026-02-05,strength,21,medium
31,2026-02-22,swimming,112,high
31,2026-03-28,strength,109,medium
31,2026-04-05,running,35,medium
31,2026-01-21,running,74,medium
31,2026-03-09,strength,92,high
31,2026-03-15,strength,68,low
31,2026-02-26,strength,57,high
31,2026-03-13,running,102,high
31,2026-01-30,strength,51,medium
31,2026-02-17,swimming,61,low
31,2026-01-19,strength,98,medium
31,2026-02-22,swimming,110,high
31,2026-02-02,running,46,high
31,2026-02-26,running,109,low
31,2026-03-30,strength,86,medium
31,2026-01-25,running,114,medium
31,2026-01-10,running,46,medium
31,2026-04-02,cycling,67,medium
31,2026-04-03,running,47,low
31,2026-03-06,running,105,low
31,2026-03-16,running,106,medium
31,2026-01-07,strength,39,high
31,2026-03-30,cycling,112,medium
31,2026-04-04,running,25,medium
31,2026-04-01,running,117,medium
31,2026-02-16,strength,44,high
31,2026-02-06,swimming,77,low
31,2026-04-01,strength,62,high
31,2026-01-21,strength,64,medium
31,2026-01-12,running,73,high
32,2026-01-18,running,103,low
32,2026-02-21,strength,45,low
32,2026-03-23,running,55,high
32,2026-01-10,running,110,medium
32,2026-02-05,swimming,50,high
32,2026-01-15,strength,109,low
32,2026-01-31,cycling,109,high
32,2026-03-28,strength,64,high
32,2026-03-14,running,91,low
32,2026-02-05,strength,99,medium
32,2026-03-30,strength,28,medium
32,2026-02-18,swimming,111,medium
32,2026-01-19,strength,73,medium
32,2026-01-15,running,35,medium
32,2026-03-17,running,88,low
32,2026-01-27,cycling,21,low
32,2026-03-16,swimming,101,high
32,2026-03-25,cycling,57,low
32,2026-01-18,swimming,86,low
33,2026-01-14,swimming,100,medium
33,2026-01-12,cycling,67,medium
33,2026-02-03,running,32,medium
33,2026-02-01,swimming,72,medium
33,2026-01-19,strength,47,low
33,2026-02-08,strength,106,high
33,2026-02-13,running,54,medium
33,2026-03-04,cycling,92,medium
33,2026-03-28,running,86,low
33,2026-03-01,running,111,medium
33,2026-01-14,running,24,low
33,2026-01-10,cycling,95,high
33,2026-02-18,strength,110,high
33,2026-03-07,strength,24,high
33,2026-02-23,running,24,high
33,2026-02-07,strength,27,medium
33,2026-03-25,cycling,81,high
33,2026-01-06,swimming,109,high
33,2026-01-31,strength,20,low
33,2026-04-04,running,63,medium
33,2026-03-15,strength,66,high
33,2026-03-27,running,81,medium
33,2026-03-31,running,62,low
33,2026-03-19,cycling,79,low
33,2026-01-28,running,59,medium
33,2026-01-30,running,37,medium
33,2026-01-09,running,40,medium
33,2026-03-24,strength,87,high
33,2026-03-03,cycling,60,high
33,2026-02-15,running,71,medium
33,2026-03-29,swimming,107,medium
33,2026-03-10,strength,100,high
33,2026-02-03,strength,43,low
33,2026-03-16,running,67,high
33,2026-04-03,cycling,38,medium
33,2026-01-10,running,87,medium
33,2026-03-18,strength,85,low
33,2026-01-21,strength,93,low
33,2026-04-03,strength,61,medium
33,2026-02-15,strength,107,medium
33,2026-01-22,running,42,medium
33,2026-03-16,cycling,54,medium
33,2026-03-30,running,56,medium
33,2026-03-29,strength,67,medium
33,2026-03-13,cycling,72,low
33,2026-01-29,strength,40,medium
33,2026-03-01,running,107,medium
33,2026-01-18,running,63,medium
33,2026-02-05,running,102,medium
33,2026-01-13,running,45,medium
33,2026-04-04,strength,49,medium
33,2026-03-17,running,42,high
33,2026-04-02,running,39,low
33,2026-04-03,cycling,101,medium
33,2026-02-18,running,109,medium
33,2026-03-02,cycling,32,medium
33,2026-01-18,cycling,22,high
33,2026-01-28,strength,20,high
33,2026-03-04,running,71,medium
33,2026-03-10,running,105,high
33,2026-01-20,cycling,29,medium
33,2026-03-19,running,36,medium
33,2026-02-07,cycling,25,medium
33,2026-03-01,running,44,high
33,2026-03-23,running,93,high
33,2026-04-01,running,88,high
33,2026-01-08,cycling,45,low
33,2026-02-05,cycling,94,high
33,2026-02-01,strength,25,medium
33,2026-01-16,swimming,92,medium
33,2026-01-24,cycling,95,high
33,2026-01-07,strength,82,medium
33,2026-02-11,swimming,96,high
34,2026-04-04,cycling,63,medium
34,2026-01-20,running,81,high
34,2026-03-21,swimming,72,high
34,2026-03-28,strength,60,high
34,2026-01-21,running,74,low
34,2026-02-12,strength,118,medium
34,2026-03-03,running,38,medium
34,2026-01-14,cycling,119,medium
34,2026-02-21,running,39,high
34,2026-02-15,strength,55,medium
34,2026-01-24,cycling,36,low
34,2026-01-12,cycling,85,low
34,2026-03-28,cycling,57,high
34,2026-04-01,cycling,55,medium
34,2026-01-23,running,23,medium
34,2026-01-07,cycling,93,medium
37,2026-02-22,running,33,low
37,2026-03-10,running,56,medium
37,2026-01-20,running,109,medium
37,2026-01-17,swimming,93,high
37,2026-03-21,strength,48,high
37,2026-03-19,cycling,35,medium
37,2026-04-04,cycling,47,low
37,2026-03-15,running,32,high
37,2026-01-10,running,99,high
37,2026-02-07,cycling,82,low
37,2026-01-31,strength,74,medium
37,2026-01-25,strength,45,low
37,2026-01-25,strength,98,medium
37,2026-03-23,cycling,89,medium
37,2026-03-04,cycling,25,high
37,2026-02-28,cycling,27,low
37,2026-03-24,running,111,medium
37,2026-02-08,running,51,low
37,2026-01-19,cycling,111,medium
37,2026-03-04,strength,49,medium
37,2026-03-03,cycling,105,high
37,2026-02-25,strength,32,high
37,2026-02-26,running,106,medium
37,2026-03-25,running,37,high
37,2026-01-14,strength,35,high
37,2026-03-28,running,96,high
37,2026-03-28,running,70,medium
37,2026-02-08,running,86,high
37,2026-02-11,swimming,81,low
37,2026-02-09,running,99,low
37,2026-01-13,cycling,77,high
38,2026-03-22,cycling,51,medium
38,2026-02-25,cycling,76,medium
38,2026-03-21,cycling,20,high
38,2026-03-06,running,52,low
38,2026-01-14,running,106,low
38,2026-03-07,swimming,99,high
38,2026-02-20,swimming,31,low
39,2026-02-12,running,53,medium
39,2026-04-04,cycling,113,medium
39,2026-02-18,running,111,medium
39,2026-01-21,strength,80,high
39,2026-02-24,running,101,medium
39,2026-03-31,strength,43,medium
39,2026-03-09,strength,85,high
39,2026-01-27,running,93,high
39,2026-04-04,strength,56,high
39,2026-03-02,running,105,high
40,2026-01-12,swimming,73,high
40,2026-03-18,swimming,54,medium
40,2026-02-18,running,65,low
40,2026-03-02,running,61,medium
40,2026-01-26,running,100,low
40,2026-02-08,strength,80,medium
40,2026-02-10,strength,56,high
40,2026-03-10,cycling,50,medium
40,2026-01-15,running,87,high
40,2026-01-21,strength,100,high
40,2026-02-06,running,50,low
40,2026-02-09,running,40,high
40,2026-03-27,running,27,high
41,2026-03-21,strength,106,medium
41,2026-03-15,running,46,high
41,2026-03-11,running,88,medium
41,2026-03-07,strength,57,high
41,2026-01-31,running,109,medium
41,2026-02-22,swimming,91,medium
41,2026-02-26,strength,23,high
41,2026-01-19,cycling,24,medium
41,2026-03-17,cycling,53,medium
41,2026-02-11,cycling,36,medium
41,2026-03-19,running,72,medium
41,2026-01-17,cycling,35,medium
41,2026-03-24,strength,118,high
41,2026-03-18,strength,73,low
41,2026-04-02,strength,74,medium
41,2026-03-03,cycling,22,medium
41,2026-04-04,cycling,44,medium
41,2026-03-13,cycling,33,medium
41,2026-03-31,strength,37,low
41,2026-02-03,running,59,medium
41,2026-03-05,running,92,high
41,2026-02-13,running,93,medium
41,2026-02-16,running,101,high
41,2026-01-24,strength,76,medium
41,2026-03-17,running,71,medium
41,2026-03-02,running,52,medium
41,2026-02-20,running,106,low
41,2026-01-18,running,37,high
41,2026-02-06,running,59,low
41,2026-04-04,running,58,medium
41,2026-03-24,running,85,high
41,2026-03-09,cycling,101,medium
41,2026-02-24,cycling,60,low
41,2026-04-02,swimming,107,medium
41,2026-02-09,running,26,low
41,2026-02-11,strength,88,medium
41,2026-03-17,strength,79,high
41,2026-03-12,strength,40,high
41,2026-03-22,cycling,67,low
41,2026-01-24,cycling,35,medium
41,2026-03-21,cycling,92,high
41,2026-02-13,strength,101,medium
41,2026-02-17,cycling,68,medium
41,2026-04-05,cycling,27,medium
41,2026-01-30,running,92,medium
41,2026-01-26,cycling,70,low
41,2026-02-15,swimming,94,medium
41,2026-02-25,cycling,58,medium
41,2026-03-20,running,58,medium
41,2026-02-14,running,83,low
42,2026-01-31,running,27,low
42,2026-01-11,strength,72,high
42,2026-03-10,running,69,medium
42,2026-02-14,running,88,high
42,2026-01-24,strength,107,medium
42,2026-02-13,strength,57,medium
42,2026-03-30,cycling,96,high
42,2026-03-08,swimming,103,medium
42,2026-01-17,swimming,22,medium
42,2026-02-20,strength,48,medium
42,2026-02-15,running,39,medium
42,2026-02-28,cycling,66,medium
42,2026-03-31,strength,63,high
42,2026-03-19,cycling,44,medium
42,2026-02-21,running,114,medium
42,2026-03-01,strength,44,high
42,2026-01-12,strength,46,high
42,2026-01-30,swimming,116,high
43,2026-03-07,cycling,94,medium
43,2026-01-15,swimming,90,medium
43,2026-02-20,strength,89,low
43,2026-02-02,strength,109,medium
43,2026-02-03,strength,110,medium
43,2026-01-27,strength,46,low
43,2026-02-16,strength,20,high
43,2026-02-07,running,100,high
43,2026-03-12,running,108,high
43,2026-03-31,running,49,medium
43,2026-01-09,cycling,25,high
43,2026-03-25,running,72,high
43,2026-03-01,cycling,111,low
43,2026-03-30,strength,30,high
43,2026-01-29,running,85,high
43,2026-02-24,strength,63,low
43,2026-03-24,running,31,medium
43,2026-01-11,running,72,high
43,2026-03-13,cycling,52,low
43,2026-02-11,strength,97,high
43,2026-02-16,strength,79,medium
43,2026-01-06,strength,98,medium
43,2026-03-19,strength,32,low
43,2026-04-04,running,44,medium
43,2026-03-31,strength,106,high
43,2026-02-27,strength,60,low
44,2026-01-06,running,50,medium
44,2026-01-28,running,103,low
44,2026-02-25,cycling,44,low
44,2026-03-11,strength,57,medium
44,2026-03-07,strength,54,high
44,2026-03-04,running,29,high
44,2026-01-18,running,35,medium
44,2026-03-31,cycling,34,low
44,2026-02-22,cycling,33,low
44,2026-04-02,strength,31,low
44,2026-03-02,strength,105,high
44,2026-03-16,running,104,high
44,2026-02-05,cycling,24,medium
44,2026-03-19,cycling,117,high
44,2026-02-24,running,43,medium
44,2026-02-27,running,78,medium
44,2026-01-21,running,42,medium
44,2026-02-22,swimming,66,high
44,2026-03-17,strength,84,medium
44,2026-03-13,running,64,medium
44,2026-03-11,running,55,medium
44,2026-03-02,running,54,medium
44,2026-02-12,strength,57,medium
44,2026-02-06,strength,23,high
44,2026-02-20,strength,97,medium
44,2026-03-03,swimming,43,medium
44,2026-03-11,cycling,58,high
44,2026-02-06,strength,117,low
44,2026-03-10,running,108,medium
44,2026-02-24,running,105,high
44,2026-01-09,running,58,high
44,2026-01-22,cycling,96,low
44,2026-02-24,running,82,medium
44,2026-03-23,running,91,high
44,2026-02-11,swimming,52,low
44,2026-03-18,cycling,69,medium
44,2026-02-19,strength,102,medium
44,2026-02-11,cycling,100,medium
44,2026-03-18,cycling,38,high
44,2026-03-30,strength,62,low
44,2026-02-07,strength,95,medium
44,2026-03-11,running,70,low
44,2026-01-12,swimming,22,medium
44,2026-01-17,cycling,117,medium
44,2026-03-14,running,87,low
44,2026-02-08,cycling,79,high
44,2026-01-11,cycling,74,medium
45,2026-03-12,cycling,82,medium
45,2026-01-17,swimming,84,medium
45,2026-03-28,cycling,47,medium
